y,price,contract,local,wknown,tod,seasonal,gid,pid,_x1,_x2,_x3,__000000,__00000T,__00000F,__00000G,__00000E,__00000N,__00000I,__00000J,__00000K
0,9,5,1,0,0,0,263,22,12,28,23,1051,1,0,1,,,,.9399568617654289,7
0,0,0,0,1,0,1,263,22,12,28,23,1052,1,0,1,,,,.9399568617654289,7
0,7,5,0,0,0,0,263,22,12,28,23,1050,1,0,1,,,,.9399568617654289,7
1,0,1,0,1,1,0,263,22,12,28,23,1049,1,0,1,1,1,.9399568617654289,.9399568617654289,7
0,7,1,0,0,0,0,264,23,32,25,11,1054,1,0,1,,,,.0113005278315578,1
0,0,0,0,0,0,1,264,23,32,25,11,1055,1,0,1,,,,.0113005278315578,1
0,0,5,0,0,0,1,264,23,32,25,11,1056,1,0,1,,,,.0113005278315578,1
1,9,5,0,1,0,0,264,23,32,25,11,1053,1,0,1,,1,,.0113005278315578,1
0,7,0,0,1,0,0,265,23,32,25,11,1060,1,0,1,,,,.0113005278315578,1
0,9,5,1,0,0,0,265,23,32,25,11,1059,1,0,1,,,,.0113005278315578,1
0,0,1,0,1,1,0,265,23,32,25,11,1057,1,0,1,,,,.0113005278315578,1
1,0,5,1,0,0,1,265,23,32,25,11,1058,1,0,1,,1,,.0113005278315578,1
0,9,0,0,0,0,0,266,23,32,25,11,1063,1,0,1,,,,.0113005278315578,1
0,0,5,0,1,1,0,266,23,32,25,11,1064,1,0,1,,,,.0113005278315578,1
0,7,0,0,0,0,0,266,23,32,25,11,1062,1,0,1,,,,.0113005278315578,1
1,0,1,0,1,0,1,266,23,32,25,11,1061,1,0,1,,1,,.0113005278315578,1
0,0,5,0,1,0,1,267,23,32,25,11,1068,1,0,1,,,,.0113005278315578,1
0,0,5,0,1,1,0,267,23,32,25,11,1066,1,0,1,,,,.0113005278315578,1
0,7,0,0,0,0,0,267,23,32,25,11,1067,1,0,1,,,,.0113005278315578,1
1,9,1,1,0,0,0,267,23,32,25,11,1065,1,0,1,,1,,.0113005278315578,1
0,0,0,0,1,0,1,268,23,32,25,11,1070,1,0,1,,,,.0113005278315578,1
0,7,5,0,1,0,0,268,23,32,25,11,1072,1,0,1,,,,.0113005278315578,1
0,9,5,0,0,0,0,268,23,32,25,11,1069,1,0,1,,,,.0113005278315578,1
1,0,1,1,0,1,0,268,23,32,25,11,1071,1,0,1,,1,,.0113005278315578,1
0,0,5,0,0,1,0,269,23,32,25,11,1074,1,0,1,,,,.0113005278315578,1
0,9,5,0,0,0,0,269,23,32,25,11,1075,1,0,1,,,,.0113005278315578,1
0,7,1,0,1,0,0,269,23,32,25,11,1076,1,0,1,,,,.0113005278315578,1
1,0,0,0,1,0,1,269,23,32,25,11,1073,1,0,1,,1,,.0113005278315578,1
0,7,0,0,0,0,0,270,23,32,25,11,1080,1,0,1,,,,.0113005278315578,1
0,0,1,0,1,1,0,270,23,32,25,11,1077,1,0,1,,,,.0113005278315578,1
0,0,5,0,1,0,1,270,23,32,25,11,1079,1,0,1,,,,.0113005278315578,1
1,9,5,1,0,0,0,270,23,32,25,11,1078,1,0,1,,1,,.0113005278315578,1
0,7,5,0,0,0,0,271,23,32,25,11,1084,1,0,1,,,,.0113005278315578,1
0,0,1,0,0,0,1,271,23,32,25,11,1082,1,0,1,,,,.0113005278315578,1
0,0,1,0,1,1,0,271,23,32,25,11,1083,1,0,1,,,,.0113005278315578,1
1,9,0,0,1,0,0,271,23,32,25,11,1081,1,0,1,,1,,.0113005278315578,1
0,0,5,0,0,0,1,272,23,32,25,11,1085,1,0,1,,,,.0113005278315578,1
0,0,0,0,0,1,0,272,23,32,25,11,1086,1,0,1,,,,.0113005278315578,1
0,7,1,0,1,0,0,272,23,32,25,11,1088,1,0,1,,,,.0113005278315578,1
1,9,1,0,1,0,0,272,23,32,25,11,1087,1,0,1,,1,,.0113005278315578,1
0,9,1,0,0,0,0,273,23,32,25,11,1092,1,0,1,,,,.0113005278315578,1
0,0,0,0,1,0,1,273,23,32,25,11,1091,1,0,1,,,,.0113005278315578,1
0,7,5,0,0,0,0,273,23,32,25,11,1089,1,0,1,,,,.0113005278315578,1
1,0,1,0,1,1,0,273,23,32,25,11,1090,1,0,1,,1,,.0113005278315578,1
0,9,5,0,0,0,0,274,23,32,25,11,1093,1,0,1,,,,.0113005278315578,1
0,0,1,0,0,1,0,274,23,32,25,11,1094,1,0,1,,,,.0113005278315578,1
0,7,5,0,1,0,0,274,23,32,25,11,1095,1,0,1,,,,.0113005278315578,1
1,0,0,1,0,0,1,274,23,32,25,11,1096,1,0,1,,1,,.0113005278315578,1
0,0,1,0,1,0,1,275,23,32,25,11,1100,1,0,1,,,,.0113005278315578,1
0,9,5,0,0,0,0,275,23,32,25,11,1097,1,0,1,,,,.0113005278315578,1
0,7,0,0,0,0,0,275,23,32,25,11,1098,1,0,1,,,,.0113005278315578,1
1,0,0,0,1,1,0,275,23,32,25,11,1099,1,0,1,1,1,.0113005278315578,.0113005278315578,1
0,9,5,0,0,0,0,276,24,25,24,36,1101,1,0,1,,,,.5090142852117784,4
0,7,5,0,1,0,0,276,24,25,24,36,1104,1,0,1,,,,.5090142852117784,4
0,0,1,1,0,1,0,276,24,25,24,36,1103,1,0,1,,,,.5090142852117784,4
1,0,0,0,1,0,1,276,24,25,24,36,1102,1,0,1,,1,,.5090142852117784,4
0,9,5,0,0,0,0,277,24,25,24,36,1107,1,0,1,,,,.5090142852117784,4
0,7,1,0,1,0,0,277,24,25,24,36,1108,1,0,1,,,,.5090142852117784,4
0,0,5,0,0,1,0,277,24,25,24,36,1106,1,0,1,,,,.5090142852117784,4
1,0,0,0,1,0,1,277,24,25,24,36,1105,1,0,1,,1,,.5090142852117784,4
0,9,5,1,0,0,0,278,24,25,24,36,1110,1,0,1,,,,.5090142852117784,4
0,7,0,0,0,0,0,278,24,25,24,36,1112,1,0,1,,,,.5090142852117784,4
0,0,1,0,1,1,0,278,24,25,24,36,1109,1,0,1,,,,.5090142852117784,4
1,0,5,0,1,0,1,278,24,25,24,36,1111,1,0,1,,1,,.5090142852117784,4
0,9,0,0,1,0,0,279,24,25,24,36,1113,1,0,1,,,,.5090142852117784,4
0,7,5,0,0,0,0,279,24,25,24,36,1116,1,0,1,,,,.5090142852117784,4
0,0,1,0,1,1,0,279,24,25,24,36,1115,1,0,1,,,,.5090142852117784,4
1,0,1,0,0,0,1,279,24,25,24,36,1114,1,0,1,,1,,.5090142852117784,4
0,0,0,0,0,1,0,280,24,25,24,36,1118,1,0,1,,,,.5090142852117784,4
0,9,1,0,1,0,0,280,24,25,24,36,1119,1,0,1,,,,.5090142852117784,4
0,0,5,0,0,0,1,280,24,25,24,36,1117,1,0,1,,,,.5090142852117784,4
1,7,1,0,1,0,0,280,24,25,24,36,1120,1,0,1,,1,,.5090142852117784,4
0,9,1,0,0,0,0,281,24,25,24,36,1124,1,0,1,,,,.5090142852117784,4
0,0,1,0,1,1,0,281,24,25,24,36,1122,1,0,1,,,,.5090142852117784,4
0,7,5,0,0,0,0,281,24,25,24,36,1121,1,0,1,,,,.5090142852117784,4
1,0,0,0,1,0,1,281,24,25,24,36,1123,1,0,1,,1,,.5090142852117784,4
0,0,1,0,0,1,0,282,24,25,24,36,1126,1,0,1,,,,.5090142852117784,4
0,7,5,0,1,0,0,282,24,25,24,36,1127,1,0,1,,,,.5090142852117784,4
0,9,5,0,0,0,0,282,24,25,24,36,1125,1,0,1,,,,.5090142852117784,4
1,0,0,1,0,0,1,282,24,25,24,36,1128,1,0,1,,1,,.5090142852117784,4
0,7,0,0,0,0,0,283,24,25,24,36,1130,1,0,1,,,,.5090142852117784,4
0,9,5,0,0,0,0,283,24,25,24,36,1129,1,0,1,,,,.5090142852117784,4
0,0,0,0,1,1,0,283,24,25,24,36,1131,1,0,1,,,,.5090142852117784,4
1,0,1,0,1,0,1,283,24,25,24,36,1132,1,0,1,,1,,.5090142852117784,4
0,7,5,0,0,0,0,284,24,25,24,36,1135,1,0,1,,,,.5090142852117784,4
0,0,0,0,1,0,1,284,24,25,24,36,1133,1,0,1,,,,.5090142852117784,4
0,0,5,0,1,1,0,284,24,25,24,36,1136,1,0,1,,,,.5090142852117784,4
1,9,1,1,0,0,0,284,24,25,24,36,1134,1,0,1,,1,,.5090142852117784,4
0,9,1,1,0,0,0,285,24,25,24,36,1139,1,0,1,,,,.5090142852117784,4
0,0,5,0,1,1,0,285,24,25,24,36,1138,1,0,1,,,,.5090142852117784,4
0,7,0,0,1,0,0,285,24,25,24,36,1137,1,0,1,,,,.5090142852117784,4
1,0,1,0,0,0,1,285,24,25,24,36,1140,1,0,1,,1,,.5090142852117784,4
0,0,5,1,0,1,0,286,24,25,24,36,1141,1,0,1,,,,.5090142852117784,4
0,7,0,0,0,0,0,286,24,25,24,36,1143,1,0,1,,,,.5090142852117784,4
0,9,1,0,1,0,0,286,24,25,24,36,1142,1,0,1,,,,.5090142852117784,4
1,0,0,0,1,0,1,286,24,25,24,36,1144,1,0,1,,1,,.5090142852117784,4
0,9,5,0,1,0,0,287,24,25,24,36,1146,1,0,1,,,,.5090142852117784,4
0,0,1,0,1,0,1,287,24,25,24,36,1148,1,0,1,,,,.5090142852117784,4
0,0,1,0,1,1,0,287,24,25,24,36,1145,1,0,1,,,,.5090142852117784,4
1,7,0,1,0,0,0,287,24,25,24,36,1147,1,0,1,1,1,.5090142852117784,.5090142852117784,4
0,7,1,0,0,0,0,288,25,24,32,25,1150,1,0,1,,,,.0213102789840621,1
0,0,5,0,1,0,1,288,25,24,32,25,1152,1,0,1,,,,.0213102789840621,1
0,0,0,1,0,1,0,288,25,24,32,25,1149,1,0,1,,,,.0213102789840621,1
1,9,5,0,1,0,0,288,25,24,32,25,1151,1,0,1,,1,,.0213102789840621,1
0,0,0,1,0,1,0,289,25,24,32,25,1156,1,0,1,,,,.0213102789840621,1
0,7,1,0,0,0,0,289,25,24,32,25,1155,1,0,1,,,,.0213102789840621,1
0,0,0,0,0,0,1,289,25,24,32,25,1154,1,0,1,,,,.0213102789840621,1
1,9,5,0,1,0,0,289,25,24,32,25,1153,1,0,1,,1,,.0213102789840621,1
0,0,0,0,1,1,0,290,25,24,32,25,1158,1,0,1,,,,.0213102789840621,1
0,0,5,0,1,0,1,290,25,24,32,25,1159,1,0,1,,,,.0213102789840621,1
0,9,1,0,0,0,0,290,25,24,32,25,1160,1,0,1,,,,.0213102789840621,1
1,7,0,0,0,0,0,290,25,24,32,25,1157,1,0,1,,1,,.0213102789840621,1
0,0,1,0,0,0,1,291,25,24,32,25,1162,1,0,1,,,,.0213102789840621,1
0,0,5,0,0,1,0,291,25,24,32,25,1163,1,0,1,,,,.0213102789840621,1
0,9,0,0,1,0,0,291,25,24,32,25,1164,1,0,1,,,,.0213102789840621,1
1,7,5,1,0,0,0,291,25,24,32,25,1161,1,0,1,,1,,.0213102789840621,1
0,0,0,0,1,0,1,292,25,24,32,25,1165,1,0,1,,,,.0213102789840621,1
0,0,1,0,0,1,0,292,25,24,32,25,1166,1,0,1,,,,.0213102789840621,1
0,7,5,1,0,0,0,292,25,24,32,25,1168,1,0,1,,,,.0213102789840621,1
1,9,0,0,1,0,0,292,25,24,32,25,1167,1,0,1,,1,,.0213102789840621,1
0,0,5,0,0,0,1,293,25,24,32,25,1169,1,0,1,,,,.0213102789840621,1
0,0,1,0,0,1,0,293,25,24,32,25,1170,1,0,1,,,,.0213102789840621,1
0,9,5,1,0,0,0,293,25,24,32,25,1171,1,0,1,,,,.0213102789840621,1
1,7,0,0,1,0,0,293,25,24,32,25,1172,1,0,1,,1,,.0213102789840621,1
0,0,5,1,0,0,1,294,25,24,32,25,1175,1,0,1,,,,.0213102789840621,1
0,0,0,0,1,1,0,294,25,24,32,25,1174,1,0,1,,,,.0213102789840621,1
0,7,1,0,0,0,0,294,25,24,32,25,1176,1,0,1,,,,.0213102789840621,1
1,9,5,0,1,0,0,294,25,24,32,25,1173,1,0,1,,1,,.0213102789840621,1
0,0,5,0,1,1,0,295,25,24,32,25,1179,1,0,1,,,,.0213102789840621,1
0,9,1,0,1,0,0,295,25,24,32,25,1177,1,0,1,,,,.0213102789840621,1
0,0,0,0,0,0,1,295,25,24,32,25,1180,1,0,1,,,,.0213102789840621,1
1,7,0,1,0,0,0,295,25,24,32,25,1178,1,0,1,,1,,.0213102789840621,1
0,0,0,0,0,1,0,296,25,24,32,25,1181,1,0,1,,,,.0213102789840621,1
0,0,5,0,0,0,1,296,25,24,32,25,1183,1,0,1,,,,.0213102789840621,1
0,9,1,0,0,0,0,296,25,24,32,25,1182,1,0,1,,,,.0213102789840621,1
1,0,5,0,1,0,1,296,25,24,32,25,1184,1,0,1,,1,,.0213102789840621,1
0,0,5,0,0,0,1,297,25,24,32,25,1186,1,0,1,,,,.0213102789840621,1
0,7,1,0,0,0,0,297,25,24,32,25,1187,1,0,1,,,,.0213102789840621,1
0,0,0,0,0,1,0,297,25,24,32,25,1188,1,0,1,,,,.0213102789840621,1
1,9,5,0,1,0,0,297,25,24,32,25,1185,1,0,1,,1,,.0213102789840621,1
0,0,5,1,0,0,1,298,25,24,32,25,1191,1,0,1,,,,.0213102789840621,1
0,0,0,0,0,1,0,298,25,24,32,25,1190,1,0,1,,,,.0213102789840621,1
0,7,1,0,0,0,0,298,25,24,32,25,1189,1,0,1,,,,.0213102789840621,1
1,9,5,0,1,0,0,298,25,24,32,25,1192,1,0,1,,1,,.0213102789840621,1
0,9,0,0,0,0,0,299,25,24,32,25,1196,1,0,1,,,,.0213102789840621,1
0,0,0,0,0,1,0,299,25,24,32,25,1193,1,0,1,,,,.0213102789840621,1
0,7,5,0,0,0,0,299,25,24,32,25,1195,1,0,1,,,,.0213102789840621,1
1,0,1,0,1,0,1,299,25,24,32,25,1194,1,0,1,1,1,.0213102789840621,.0213102789840621,1
0,9,0,0,0,0,0,300,26,20,23,33,1197,1,0,1,,,,.2811070789307529,2
0,7,5,0,1,0,0,300,26,20,23,33,1200,1,0,1,,,,.2811070789307529,2
0,0,0,0,1,0,1,300,26,20,23,33,1198,1,0,1,,,,.2811070789307529,2
1,0,1,1,0,1,0,300,26,20,23,33,1199,1,0,1,,1,,.2811070789307529,2
0,0,0,0,0,1,0,301,26,20,23,33,1201,1,0,1,,,,.2811070789307529,2
0,7,5,0,0,0,0,301,26,20,23,33,1202,1,0,1,,,,.2811070789307529,2
0,9,1,0,1,0,0,301,26,20,23,33,1204,1,0,1,,,,.2811070789307529,2
1,0,0,1,0,0,1,301,26,20,23,33,1203,1,0,1,,1,,.2811070789307529,2
0,7,0,0,0,0,0,302,26,20,23,33,1208,1,0,1,,,,.2811070789307529,2
0,0,5,0,1,0,1,302,26,20,23,33,1207,1,0,1,,,,.2811070789307529,2
0,9,5,0,1,0,0,302,26,20,23,33,1206,1,0,1,,,,.2811070789307529,2
1,0,1,0,0,1,0,302,26,20,23,33,1205,1,0,1,,1,,.2811070789307529,2
0,7,5,0,0,0,0,303,26,20,23,33,1210,1,0,1,,,,.2811070789307529,2
0,9,0,1,0,0,0,303,26,20,23,33,1209,1,0,1,,,,.2811070789307529,2
0,0,1,0,0,1,0,303,26,20,23,33,1212,1,0,1,,,,.2811070789307529,2
1,0,1,0,1,0,1,303,26,20,23,33,1211,1,0,1,,1,,.2811070789307529,2
0,0,5,0,1,0,1,304,26,20,23,33,1216,1,0,1,,,,.2811070789307529,2
0,7,1,0,0,0,0,304,26,20,23,33,1214,1,0,1,,,,.2811070789307529,2
0,9,5,0,1,0,0,304,26,20,23,33,1215,1,0,1,,,,.2811070789307529,2
1,0,0,1,0,1,0,304,26,20,23,33,1213,1,0,1,,1,,.2811070789307529,2
0,9,5,0,1,0,0,305,26,20,23,33,1217,1,0,1,,,,.2811070789307529,2
0,7,1,0,0,0,0,305,26,20,23,33,1219,1,0,1,,,,.2811070789307529,2
0,0,0,0,0,0,1,305,26,20,23,33,1218,1,0,1,,,,.2811070789307529,2
1,0,0,1,0,1,0,305,26,20,23,33,1220,1,0,1,,1,,.2811070789307529,2
0,0,0,0,1,1,0,306,26,20,23,33,1222,1,0,1,,,,.2811070789307529,2
0,9,1,0,0,0,0,306,26,20,23,33,1224,1,0,1,,,,.2811070789307529,2
0,7,0,0,0,0,0,306,26,20,23,33,1221,1,0,1,,,,.2811070789307529,2
1,0,5,0,1,0,1,306,26,20,23,33,1223,1,0,1,,1,,.2811070789307529,2
0,0,1,0,0,0,1,307,26,20,23,33,1226,1,0,1,,,,.2811070789307529,2
0,9,0,0,1,0,0,307,26,20,23,33,1228,1,0,1,,,,.2811070789307529,2
0,0,5,0,0,1,0,307,26,20,23,33,1227,1,0,1,,,,.2811070789307529,2
1,7,5,1,0,0,0,307,26,20,23,33,1225,1,0,1,,1,,.2811070789307529,2
0,9,0,0,1,0,0,308,26,20,23,33,1231,1,0,1,,,,.2811070789307529,2
0,0,1,0,0,1,0,308,26,20,23,33,1230,1,0,1,,,,.2811070789307529,2
0,0,0,0,1,0,1,308,26,20,23,33,1229,1,0,1,,,,.2811070789307529,2
1,7,5,1,0,0,0,308,26,20,23,33,1232,1,0,1,,1,,.2811070789307529,2
0,7,0,0,1,0,0,309,26,20,23,33,1236,1,0,1,,,,.2811070789307529,2
0,0,1,0,0,1,0,309,26,20,23,33,1234,1,0,1,,,,.2811070789307529,2
0,0,5,0,0,0,1,309,26,20,23,33,1233,1,0,1,,,,.2811070789307529,2
1,9,5,1,0,0,0,309,26,20,23,33,1235,1,0,1,,1,,.2811070789307529,2
0,9,5,0,1,0,0,310,26,20,23,33,1237,1,0,1,,,,.2811070789307529,2
0,0,5,1,0,0,1,310,26,20,23,33,1239,1,0,1,,,,.2811070789307529,2
0,7,1,0,0,0,0,310,26,20,23,33,1240,1,0,1,,,,.2811070789307529,2
1,0,0,0,1,1,0,310,26,20,23,33,1238,1,0,1,,1,,.2811070789307529,2
0,7,0,1,0,0,0,311,26,20,23,33,1242,1,0,1,,,,.2811070789307529,2
0,0,0,0,0,0,1,311,26,20,23,33,1244,1,0,1,,,,.2811070789307529,2
0,0,5,0,1,1,0,311,26,20,23,33,1243,1,0,1,,,,.2811070789307529,2
1,9,1,0,1,0,0,311,26,20,23,33,1241,1,0,1,1,1,.2811070789307529,.2811070789307529,2
0,7,5,0,1,0,0,312,27,8,23,26,1245,1,0,1,,,,.2196768809194113,2
0,9,1,1,0,0,0,312,27,8,23,26,1246,1,0,1,,,,.2196768809194113,2
0,0,0,0,0,0,1,312,27,8,23,26,1247,1,0,1,,,,.2196768809194113,2
1,0,5,0,1,1,0,312,27,8,23,26,1248,1,0,1,,1,,.2196768809194113,2
0,9,5,0,1,0,0,313,27,8,23,26,1250,1,0,1,,,,.2196768809194113,2
0,0,1,1,0,1,0,313,27,8,23,26,1251,1,0,1,,,,.2196768809194113,2
0,0,5,0,0,0,1,313,27,8,23,26,1252,1,0,1,,,,.2196768809194113,2
1,7,0,0,1,0,0,313,27,8,23,26,1249,1,0,1,,1,,.2196768809194113,2
0,7,1,0,1,0,0,314,27,8,23,26,1254,1,0,1,,,,.2196768809194113,2
0,9,5,0,0,0,0,314,27,8,23,26,1253,1,0,1,,,,.2196768809194113,2
0,0,0,1,0,0,1,314,27,8,23,26,1256,1,0,1,,,,.2196768809194113,2
1,0,0,0,1,1,0,314,27,8,23,26,1255,1,0,1,,1,,.2196768809194113,2
0,9,1,0,0,0,0,315,27,8,23,26,1258,1,0,1,,,,.2196768809194113,2
0,0,5,0,1,1,0,315,27,8,23,26,1260,1,0,1,,,,.2196768809194113,2
0,0,1,0,1,0,1,315,27,8,23,26,1257,1,0,1,,,,.2196768809194113,2
1,7,0,1,0,0,0,315,27,8,23,26,1259,1,0,1,,1,,.2196768809194113,2
0,9,1,0,1,0,0,316,27,8,23,26,1262,1,0,1,,,,.2196768809194113,2
0,0,0,0,0,0,1,316,27,8,23,26,1263,1,0,1,,,,.2196768809194113,2
0,7,5,0,1,0,0,316,27,8,23,26,1264,1,0,1,,,,.2196768809194113,2
1,0,0,1,0,1,0,316,27,8,23,26,1261,1,0,1,,1,,.2196768809194113,2
0,9,0,0,0,0,0,317,27,8,23,26,1266,1,0,1,,,,.2196768809194113,2
0,7,5,0,1,0,0,317,27,8,23,26,1268,1,0,1,,,,.2196768809194113,2
0,0,0,0,0,0,1,317,27,8,23,26,1265,1,0,1,,,,.2196768809194113,2
1,0,1,1,0,1,0,317,27,8,23,26,1267,1,0,1,,1,,.2196768809194113,2
0,0,5,0,1,0,1,318,27,8,23,26,1269,1,0,1,,,,.2196768809194113,2
0,0,1,0,0,1,0,318,27,8,23,26,1271,1,0,1,,,,.2196768809194113,2
0,9,0,0,0,0,0,318,27,8,23,26,1270,1,0,1,,,,.2196768809194113,2
1,7,5,1,0,0,0,318,27,8,23,26,1272,1,0,1,,1,,.2196768809194113,2
0,7,1,0,0,0,0,319,27,8,23,26,1274,1,0,1,,,,.2196768809194113,2
0,0,5,0,0,1,0,319,27,8,23,26,1276,1,0,1,,,,.2196768809194113,2
0,9,0,0,1,0,0,319,27,8,23,26,1273,1,0,1,,,,.2196768809194113,2
1,0,1,1,0,0,1,319,27,8,23,26,1275,1,0,1,,1,,.2196768809194113,2
0,7,1,0,0,0,0,320,27,8,23,26,1280,1,0,1,,,,.2196768809194113,2
0,0,5,0,0,1,0,320,27,8,23,26,1278,1,0,1,,,,.2196768809194113,2
0,0,5,0,1,0,1,320,27,8,23,26,1277,1,0,1,,,,.2196768809194113,2
1,9,0,0,1,0,0,320,27,8,23,26,1279,1,0,1,,1,,.2196768809194113,2
0,0,5,1,0,1,0,321,27,8,23,26,1282,1,0,1,,,,.2196768809194113,2
0,7,0,0,0,0,0,321,27,8,23,26,1283,1,0,1,,,,.2196768809194113,2
0,9,0,0,1,0,0,321,27,8,23,26,1284,1,0,1,,,,.2196768809194113,2
1,0,1,0,1,0,1,321,27,8,23,26,1281,1,0,1,,1,,.2196768809194113,2
0,0,5,1,0,0,1,322,27,8,23,26,1287,1,0,1,,,,.2196768809194113,2
0,9,5,0,1,0,0,322,27,8,23,26,1285,1,0,1,,,,.2196768809194113,2
0,7,1,0,0,0,0,322,27,8,23,26,1288,1,0,1,,,,.2196768809194113,2
1,0,0,0,1,1,0,322,27,8,23,26,1286,1,0,1,,1,,.2196768809194113,2
0,7,5,0,0,0,0,323,27,8,23,26,1290,1,0,1,,,,.2196768809194113,2
0,9,5,1,0,0,0,323,27,8,23,26,1291,1,0,1,,,,.2196768809194113,2
0,0,1,0,1,1,0,323,27,8,23,26,1289,1,0,1,,,,.2196768809194113,2
1,0,0,0,1,0,1,323,27,8,23,26,1292,1,0,1,1,1,.2196768809194113,.2196768809194113,2
0,9,1,1,0,0,0,324,28,12,17,23,1294,1,0,1,,,,.9086650726369533,7
0,0,0,0,0,0,1,324,28,12,17,23,1295,1,0,1,,,,.9086650726369533,7
0,0,5,0,1,1,0,324,28,12,17,23,1296,1,0,1,,,,.9086650726369533,7
1,7,5,0,1,0,0,324,28,12,17,23,1293,1,0,1,,1,,.9086650726369533,7
0,9,5,0,1,0,0,325,28,12,17,23,1298,1,0,1,,,,.9086650726369533,7
0,0,1,1,0,1,0,325,28,12,17,23,1299,1,0,1,,,,.9086650726369533,7
0,0,5,0,0,0,1,325,28,12,17,23,1300,1,0,1,,,,.9086650726369533,7
1,7,0,0,1,0,0,325,28,12,17,23,1297,1,0,1,,1,,.9086650726369533,7
0,0,0,0,1,1,0,326,28,12,17,23,1303,1,0,1,,,,.9086650726369533,7
0,0,0,1,0,0,1,326,28,12,17,23,1304,1,0,1,,,,.9086650726369533,7
0,9,5,0,0,0,0,326,28,12,17,23,1301,1,0,1,,,,.9086650726369533,7
1,7,1,0,1,0,0,326,28,12,17,23,1302,1,0,1,,1,,.9086650726369533,7
0,0,1,0,1,0,1,327,28,12,17,23,1305,1,0,1,,,,.9086650726369533,7
0,9,1,0,0,0,0,327,28,12,17,23,1306,1,0,1,,,,.9086650726369533,7
0,0,5,0,1,1,0,327,28,12,17,23,1308,1,0,1,,,,.9086650726369533,7
1,7,0,1,0,0,0,327,28,12,17,23,1307,1,0,1,,1,,.9086650726369533,7
0,0,0,1,0,1,0,328,28,12,17,23,1309,1,0,1,,,,.9086650726369533,7
0,0,0,0,0,0,1,328,28,12,17,23,1311,1,0,1,,,,.9086650726369533,7
0,9,1,0,1,0,0,328,28,12,17,23,1310,1,0,1,,,,.9086650726369533,7
1,7,5,0,1,0,0,328,28,12,17,23,1312,1,0,1,,1,,.9086650726369533,7
0,0,1,1,0,1,0,329,28,12,17,23,1315,1,0,1,,,,.9086650726369533,7
0,0,0,0,0,0,1,329,28,12,17,23,1313,1,0,1,,,,.9086650726369533,7
0,9,0,0,0,0,0,329,28,12,17,23,1314,1,0,1,,,,.9086650726369533,7
1,7,5,0,1,0,0,329,28,12,17,23,1316,1,0,1,,1,,.9086650726369533,7
0,9,0,0,0,0,0,330,28,12,17,23,1318,1,0,1,,,,.9086650726369533,7
0,0,5,0,1,0,1,330,28,12,17,23,1317,1,0,1,,,,.9086650726369533,7
0,0,1,0,0,1,0,330,28,12,17,23,1319,1,0,1,,,,.9086650726369533,7
1,7,5,1,0,0,0,330,28,12,17,23,1320,1,0,1,,1,,.9086650726369533,7
0,0,5,0,0,1,0,331,28,12,17,23,1324,1,0,1,,,,.9086650726369533,7
0,0,1,1,0,0,1,331,28,12,17,23,1323,1,0,1,,,,.9086650726369533,7
0,7,1,0,0,0,0,331,28,12,17,23,1322,1,0,1,,,,.9086650726369533,7
1,9,0,0,1,0,0,331,28,12,17,23,1321,1,0,1,,1,,.9086650726369533,7
0,0,5,0,0,1,0,332,28,12,17,23,1326,1,0,1,,,,.9086650726369533,7
0,0,5,0,1,0,1,332,28,12,17,23,1325,1,0,1,,,,.9086650726369533,7
0,9,0,0,1,0,0,332,28,12,17,23,1327,1,0,1,,,,.9086650726369533,7
1,7,1,0,0,0,0,332,28,12,17,23,1328,1,0,1,,1,,.9086650726369533,7
0,7,0,0,0,0,0,333,28,12,17,23,1331,1,0,1,,,,.9086650726369533,7
0,0,5,1,0,1,0,333,28,12,17,23,1330,1,0,1,,,,.9086650726369533,7
0,0,1,0,1,0,1,333,28,12,17,23,1329,1,0,1,,,,.9086650726369533,7
1,9,0,0,1,0,0,333,28,12,17,23,1332,1,0,1,,1,,.9086650726369533,7
0,7,1,0,0,0,0,334,28,12,17,23,1336,1,0,1,,,,.9086650726369533,7
0,0,5,1,0,0,1,334,28,12,17,23,1335,1,0,1,,,,.9086650726369533,7
0,0,0,0,1,1,0,334,28,12,17,23,1334,1,0,1,,,,.9086650726369533,7
1,9,5,0,1,0,0,334,28,12,17,23,1333,1,0,1,,1,,.9086650726369533,7
0,0,1,0,1,1,0,335,28,12,17,23,1337,1,0,1,,,,.9086650726369533,7
0,0,0,0,1,0,1,335,28,12,17,23,1340,1,0,1,,,,.9086650726369533,7
0,7,5,0,0,0,0,335,28,12,17,23,1338,1,0,1,,,,.9086650726369533,7
1,9,5,1,0,0,0,335,28,12,17,23,1339,1,0,1,1,1,.9086650726369533,.9086650726369533,7
0,9,5,0,1,0,0,336,29,23,24,17,1343,1,0,1,,,,.6803036801070635,5
0,0,0,1,0,1,0,336,29,23,24,17,1341,1,0,1,,,,.6803036801070635,5
0,0,5,0,1,0,1,336,29,23,24,17,1344,1,0,1,,,,.6803036801070635,5
1,7,1,0,0,0,0,336,29,23,24,17,1342,1,0,1,,1,,.6803036801070635,5
0,9,5,0,1,0,0,337,29,23,24,17,1345,1,0,1,,,,.6803036801070635,5
0,7,1,0,0,0,0,337,29,23,24,17,1347,1,0,1,,,,.6803036801070635,5
0,0,0,0,0,0,1,337,29,23,24,17,1346,1,0,1,,,,.6803036801070635,5
