choice,pf,cl,loc,wk,tod,seas,chid,id,x1,samplesplit
1,9,0,0,1,0,0,792,67,129,4
0,0,1,0,0,0,1,792,67,129,4
0,0,1,0,1,1,0,792,67,129,4
0,7,5,0,0,0,0,792,67,129,4
0,0,5,0,0,0,1,793,67,129,4
0,0,0,0,0,1,0,793,67,129,4
0,9,1,0,1,0,0,793,67,129,4
1,7,1,0,1,0,0,793,67,129,4
1,7,5,0,0,0,0,794,67,129,4
0,0,1,0,1,1,0,794,67,129,4
0,0,0,0,1,0,1,794,67,129,4
0,9,1,0,0,0,0,794,67,129,4
0,9,5,0,0,0,0,795,67,129,4
0,0,1,0,0,1,0,795,67,129,4
1,7,5,0,1,0,0,795,67,129,4
0,0,0,1,0,0,1,795,67,129,4
0,9,5,0,0,0,0,796,67,129,4
1,7,0,0,0,0,0,796,67,129,4
0,0,0,0,1,1,0,796,67,129,4
0,0,1,0,1,0,1,796,67,129,4
0,0,0,0,1,0,1,797,67,129,4
0,9,1,1,0,0,0,797,67,129,4
1,7,5,0,0,0,0,797,67,129,4
0,0,5,0,1,1,0,797,67,129,4
1,7,0,0,1,0,0,798,67,129,4
0,0,5,0,1,1,0,798,67,129,4
0,9,1,1,0,0,0,798,67,129,4
0,0,1,0,0,0,1,798,67,129,4
0,0,5,1,0,1,0,799,67,129,4
0,9,1,0,1,0,0,799,67,129,4
1,7,0,0,0,0,0,799,67,129,4
0,0,0,0,1,0,1,799,67,129,4
0,0,1,0,1,1,0,800,67,129,4
0,9,5,0,1,0,0,800,67,129,4
1,7,0,1,0,0,0,800,67,129,4
0,0,1,0,1,0,1,800,67,129,4
1,0,0,1,0,1,0,801,68,131,1
0,7,1,0,0,0,0,801,68,131,1
0,9,5,0,1,0,0,801,68,131,1
0,0,5,0,1,0,1,801,68,131,1
1,9,5,0,1,0,0,802,68,131,1
0,0,0,0,0,0,1,802,68,131,1
0,7,1,0,0,0,0,802,68,131,1
0,0,0,1,0,1,0,802,68,131,1
0,7,0,0,0,0,0,803,68,131,1
1,0,0,0,1,1,0,803,68,131,1
0,0,5,0,1,0,1,803,68,131,1
0,9,1,0,0,0,0,803,68,131,1
0,7,5,1,0,0,0,804,68,131,1
0,0,1,0,0,0,1,804,68,131,1
0,0,5,0,0,1,0,804,68,131,1
1,9,0,0,1,0,0,804,68,131,1
0,0,0,0,1,0,1,805,68,131,1
0,0,1,0,0,1,0,805,68,131,1
0,9,0,0,1,0,0,805,68,131,1
1,7,5,1,0,0,0,805,68,131,1
0,0,5,0,0,0,1,806,68,131,1
0,0,1,0,0,1,0,806,68,131,1
1,9,5,1,0,0,0,806,68,131,1
0,7,0,0,1,0,0,806,68,131,1
1,9,5,0,1,0,0,807,68,131,1
0,0,0,0,1,1,0,807,68,131,1
0,0,5,1,0,0,1,807,68,131,1
0,7,1,0,0,0,0,807,68,131,1
0,9,1,0,1,0,0,808,68,131,1
1,7,0,1,0,0,0,808,68,131,1
0,0,5,0,1,1,0,808,68,131,1
0,0,0,0,0,0,1,808,68,131,1
0,0,0,0,0,1,0,809,68,131,1
0,9,1,0,0,0,0,809,68,131,1
0,0,5,0,0,0,1,809,68,131,1
1,0,5,0,1,0,1,809,68,131,1
1,9,5,0,1,0,0,810,68,131,1
0,0,5,0,0,0,1,810,68,131,1
0,7,1,0,0,0,0,810,68,131,1
0,0,0,0,0,1,0,810,68,131,1
0,7,1,0,0,0,0,811,68,131,1
0,0,0,0,0,1,0,811,68,131,1
0,0,5,1,0,0,1,811,68,131,1
1,9,5,0,1,0,0,811,68,131,1
0,0,0,0,0,1,0,812,68,131,1
1,0,1,0,1,0,1,812,68,131,1
0,7,5,0,0,0,0,812,68,131,1
0,9,0,0,0,0,0,812,68,131,1
1,7,5,0,1,0,0,813,69,133,3
0,9,1,1,0,0,0,813,69,133,3
0,0,0,0,0,0,1,813,69,133,3
0,0,5,0,1,1,0,813,69,133,3
0,7,0,0,1,0,0,814,69,133,3
0,9,5,0,1,0,0,814,69,133,3
1,0,1,1,0,1,0,814,69,133,3
0,0,5,0,0,0,1,814,69,133,3
0,9,5,0,0,0,0,815,69,133,3
0,7,1,0,1,0,0,815,69,133,3
0,0,0,0,1,1,0,815,69,133,3
1,0,0,1,0,0,1,815,69,133,3
1,0,1,0,1,0,1,816,69,133,3
0,9,1,0,0,0,0,816,69,133,3
0,7,0,1,0,0,0,816,69,133,3
0,0,5,0,1,1,0,816,69,133,3
1,0,0,1,0,1,0,817,69,133,3
0,9,1,0,1,0,0,817,69,133,3
0,0,0,0,0,0,1,817,69,133,3
0,7,5,0,1,0,0,817,69,133,3
0,0,0,0,0,0,1,818,69,133,3
0,9,0,0,0,0,0,818,69,133,3
1,0,1,1,0,1,0,818,69,133,3
0,7,5,0,1,0,0,818,69,133,3
0,0,5,0,1,0,1,819,69,133,3
0,9,0,0,0,0,0,819,69,133,3
0,0,1,0,0,1,0,819,69,133,3
1,7,5,1,0,0,0,819,69,133,3
0,9,0,0,1,0,0,820,69,133,3
0,7,1,0,0,0,0,820,69,133,3
1,0,1,1,0,0,1,820,69,133,3
0,0,5,0,0,1,0,820,69,133,3
1,0,5,0,1,0,1,821,69,133,3
0,0,5,0,0,1,0,821,69,133,3
0,9,0,0,1,0,0,821,69,133,3
0,7,1,0,0,0,0,821,69,133,3
1,0,1,0,1,0,1,822,69,133,3
0,0,5,1,0,1,0,822,69,133,3
0,7,0,0,0,0,0,822,69,133,3
0,9,0,0,1,0,0,822,69,133,3
0,9,5,0,1,0,0,823,69,133,3
0,0,0,0,1,1,0,823,69,133,3
1,0,5,1,0,0,1,823,69,133,3
0,7,1,0,0,0,0,823,69,133,3
0,0,1,0,1,1,0,824,69,133,3
0,7,5,0,0,0,0,824,69,133,3
0,9,5,1,0,0,0,824,69,133,3
1,0,0,0,1,0,1,824,69,133,3
1,7,5,1,0,0,0,825,70,135,7
0,0,1,0,1,0,1,825,70,135,7
0,0,0,0,0,1,0,825,70,135,7
0,9,0,0,0,0,0,825,70,135,7
0,0,5,0,1,1,0,826,70,135,7
0,0,5,0,0,0,1,826,70,135,7
0,9,1,1,0,0,0,826,70,135,7
1,7,0,0,1,0,0,826,70,135,7
0,0,1,0,0,0,1,827,70,135,7
0,7,0,0,0,0,0,827,70,135,7
1,9,0,1,0,0,0,827,70,135,7
0,0,5,0,1,1,0,827,70,135,7
0,9,1,1,0,0,0,828,70,135,7
1,7,1,0,1,0,0,828,70,135,7
0,0,0,0,1,1,0,828,70,135,7
0,0,5,0,0,0,1,828,70,135,7
0,0,5,0,0,1,0,829,70,135,7
1,7,0,1,0,0,0,829,70,135,7
0,0,1,0,1,0,1,829,70,135,7
0,9,0,0,0,0,0,829,70,135,7
0,0,5,1,0,0,1,830,70,135,7
1,7,1,0,1,0,0,830,70,135,7
0,0,0,0,0,1,0,830,70,135,7
0,9,1,0,0,0,0,830,70,135,7
0,7,1,0,0,0,0,831,70,135,7
1,9,0,0,1,0,0,831,70,135,7
0,0,5,0,0,1,0,831,70,135,7
0,0,1,1,0,0,1,831,70,135,7
1,9,0,0,1,0,0,832,70,135,7
0,7,0,0,0,0,0,832,70,135,7
0,0,1,0,1,0,1,832,70,135,7
0,0,5,1,0,1,0,832,70,135,7
1,0,0,1,0,0,1,833,70,135,7
0,0,1,0,0,1,0,833,70,135,7
0,9,1,0,0,0,0,833,70,135,7
0,9,5,0,1,0,0,833,70,135,7
1,9,0,0,1,0,0,834,70,135,7
0,7,5,0,0,0,0,834,70,135,7
0,0,1,1,0,0,1,834,70,135,7
0,0,0,0,0,1,0,834,70,135,7
0,0,1,0,1,0,1,835,70,135,7
0,9,0,0,1,0,0,835,70,135,7
0,0,0,0,0,1,0,835,70,135,7
1,7,5,1,0,0,0,835,70,135,7
0,0,5,0,1,0,1,836,70,135,7
1,9,0,0,1,0,0,836,70,135,7
0,7,1,0,0,0,0,836,70,135,7
0,0,0,0,0,1,0,836,70,135,7
0,9,5,0,1,0,0,837,71,137,4
1,7,1,0,0,0,0,837,71,137,4
0,0,0,0,0,0,1,837,71,137,4
0,0,5,0,0,0,1,837,71,137,4
0,0,1,0,1,1,0,838,71,137,4
0,0,5,1,0,0,1,838,71,137,4
0,9,5,1,0,0,0,838,71,137,4
1,7,0,0,1,0,0,838,71,137,4
0,0,1,0,1,0,1,839,71,137,4
1,7,0,0,0,0,0,839,71,137,4
0,9,0,0,0,0,0,839,71,137,4
0,0,5,0,1,1,0,839,71,137,4
0,9,1,1,0,0,0,840,71,137,4
0,0,5,0,1,1,0,840,71,137,4
1,7,0,0,0,0,0,840,71,137,4
0,0,5,0,1,0,1,840,71,137,4
0,9,5,0,0,0,0,841,71,137,4
1,0,0,0,1,0,1,841,71,137,4
0,0,1,1,0,1,0,841,71,137,4
0,7,5,0,1,0,0,841,71,137,4
0,0,0,0,1,0,1,842,71,137,4
0,0,5,0,0,1,0,842,71,137,4
0,9,5,0,0,0,0,842,71,137,4
1,7,1,0,1,0,0,842,71,137,4
0,0,1,0,1,1,0,843,71,137,4
0,9,5,1,0,0,0,843,71,137,4
0,0,5,0,1,0,1,843,71,137,4
1,7,0,0,0,0,0,843,71,137,4
0,9,0,0,1,0,0,844,71,137,4
1,0,1,0,0,0,1,844,71,137,4
0,0,1,0,1,1,0,844,71,137,4
0,7,5,0,0,0,0,844,71,137,4
0,0,5,0,0,0,1,845,71,137,4
0,0,0,0,0,1,0,845,71,137,4
0,9,1,0,1,0,0,845,71,137,4
1,7,1,0,1,0,0,845,71,137,4
0,7,5,0,0,0,0,846,71,137,4
0,0,1,0,1,1,0,846,71,137,4
1,0,0,0,1,0,1,846,71,137,4
0,9,1,0,0,0,0,846,71,137,4
0,9,5,0,0,0,0,847,71,137,4
1,0,1,0,0,1,0,847,71,137,4
0,7,5,0,1,0,0,847,71,137,4
0,0,0,1,0,0,1,847,71,137,4
0,9,5,0,0,0,0,848,71,137,4
1,7,0,0,0,0,0,848,71,137,4
0,0,0,0,1,1,0,848,71,137,4
0,0,1,0,1,0,1,848,71,137,4
0,0,0,1,0,1,0,849,72,139,7
0,7,1,0,0,0,0,849,72,139,7
1,9,5,0,1,0,0,849,72,139,7
0,0,5,0,1,0,1,849,72,139,7
1,9,5,0,1,0,0,850,72,139,7
0,0,0,0,0,0,1,850,72,139,7
0,7,1,0,0,0,0,850,72,139,7
0,0,0,1,0,1,0,850,72,139,7
0,7,0,0,0,0,0,851,72,139,7
0,0,0,0,1,1,0,851,72,139,7
1,0,5,0,1,0,1,851,72,139,7
0,9,1,0,0,0,0,851,72,139,7
1,7,5,1,0,0,0,852,72,139,7
0,0,1,0,0,0,1,852,72,139,7
0,0,5,0,0,1,0,852,72,139,7
0,9,0,0,1,0,0,852,72,139,7
0,0,0,0,1,0,1,853,72,139,7
0,0,1,0,0,1,0,853,72,139,7
0,9,0,0,1,0,0,853,72,139,7
1,7,5,1,0,0,0,853,72,139,7
0,0,5,0,0,0,1,854,72,139,7
0,0,1,0,0,1,0,854,72,139,7
0,9,5,1,0,0,0,854,72,139,7
1,7,0,0,1,0,0,854,72,139,7
1,9,5,0,1,0,0,855,72,139,7
0,0,0,0,1,1,0,855,72,139,7
0,0,5,1,0,0,1,855,72,139,7
0,7,1,0,0,0,0,855,72,139,7
0,9,1,0,1,0,0,856,72,139,7
0,7,0,1,0,0,0,856,72,139,7
1,0,5,0,1,1,0,856,72,139,7
0,0,0,0,0,0,1,856,72,139,7
0,0,0,0,0,1,0,857,72,139,7
0,9,1,0,0,0,0,857,72,139,7
0,0,5,0,0,0,1,857,72,139,7
1,0,5,0,1,0,1,857,72,139,7
1,9,5,0,1,0,0,858,72,139,7
0,0,5,0,0,0,1,858,72,139,7
0,7,1,0,0,0,0,858,72,139,7
0,0,0,0,0,1,0,858,72,139,7
0,7,1,0,0,0,0,859,72,139,7
0,0,0,0,0,1,0,859,72,139,7
1,0,5,1,0,0,1,859,72,139,7
0,9,5,0,1,0,0,859,72,139,7
0,0,0,0,0,1,0,860,72,139,7
1,0,1,0,1,0,1,860,72,139,7
0,7,5,0,0,0,0,860,72,139,7
0,9,0,0,0,0,0,860,72,139,7
0,0,0,1,0,0,1,861,73,141,7
1,7,5,0,1,0,0,861,73,141,7
0,0,1,0,0,1,0,861,73,141,7
0,9,1,0,1,0,0,861,73,141,7
1,7,5,0,0,0,0,862,73,141,7
0,0,1,0,1,1,0,862,73,141,7
0,0,0,0,1,0,1,862,73,141,7
0,9,5,1,0,0,0,862,73,141,7
0,9,1,0,0,0,0,863,73,141,7
0,0,1,0,0,1,0,863,73,141,7
1,7,5,0,1,0,0,863,73,141,7
0,0,0,1,0,0,1,863,73,141,7
1,7,5,0,1,0,0,864,73,141,7
0,9,1,0,0,0,0,864,73,141,7
0,0,0,0,1,1,0,864,73,141,7
0,0,1,1,0,0,1,864,73,141,7
1,7,5,0,1,0,0,865,73,141,7
0,9,1,1,0,0,0,865,73,141,7
0,0,0,0,0,0,1,865,73,141,7
0,0,5,0,1,1,0,865,73,141,7
1,7,0,0,1,0,0,866,73,141,7
0,9,5,0,1,0,0,866,73,141,7
0,0,1,1,0,1,0,866,73,141,7
0,0,5,0,0,0,1,866,73,141,7
0,9,5,0,0,0,0,867,73,141,7
1,7,1,0,1,0,0,867,73,141,7
0,0,0,0,1,1,0,867,73,141,7
0,0,0,1,0,0,1,867,73,141,7
0,0,1,0,1,0,1,868,73,141,7
0,9,1,0,0,0,0,868,73,141,7
1,7,0,1,0,0,0,868,73,141,7
0,0,5,0,1,1,0,868,73,141,7
0,0,0,1,0,1,0,869,73,141,7
0,9,1,0,1,0,0,869,73,141,7
0,0,0,0,0,0,1,869,73,141,7
1,7,5,0,1,0,0,869,73,141,7
0,0,0,0,0,0,1,870,73,141,7
0,9,0,0,0,0,0,870,73,141,7
0,0,1,1,0,1,0,870,73,141,7
1,7,5,0,1,0,0,870,73,141,7
0,0,5,0,1,0,1,871,73,141,7
0,9,0,0,0,0,0,871,73,141,7
0,0,1,0,0,1,0,871,73,141,7
1,7,5,1,0,0,0,871,73,141,7
0,9,0,0,1,0,0,872,73,141,7
0,7,1,0,0,0,0,872,73,141,7
1,0,1,1,0,0,1,872,73,141,7
0,0,5,0,0,1,0,872,73,141,7
0,0,0,1,0,0,1,873,74,143,3
1,7,5,0,1,0,0,873,74,143,3
0,0,1,0,0,1,0,873,74,143,3
0,9,1,0,1,0,0,873,74,143,3
0,7,5,0,0,0,0,874,74,143,3
0,0,1,0,1,1,0,874,74,143,3
0,0,0,0,1,0,1,874,74,143,3
1,9,5,1,0,0,0,874,74,143,3
0,9,1,0,0,0,0,875,74,143,3
0,0,1,0,0,1,0,875,74,143,3
1,7,5,0,1,0,0,875,74,143,3
0,0,0,1,0,0,1,875,74,143,3
1,7,5,0,1,0,0,876,74,143,3
0,9,1,0,0,0,0,876,74,143,3
0,0,0,0,1,1,0,876,74,143,3
0,0,1,1,0,0,1,876,74,143,3
1,7,5,0,1,0,0,877,74,143,3
0,9,1,1,0,0,0,877,74,143,3
0,0,0,0,0,0,1,877,74,143,3
0,0,5,0,1,1,0,877,74,143,3
1,7,0,0,1,0,0,878,74,143,3
0,9,5,0,1,0,0,878,74,143,3
0,0,1,1,0,1,0,878,74,143,3
0,0,5,0,0,0,1,878,74,143,3
0,9,5,0,0,0,0,879,74,143,3
1,7,1,0,1,0,0,879,74,143,3
0,0,0,0,1,1,0,879,74,143,3
0,0,0,1,0,0,1,879,74,143,3
0,0,1,0,1,0,1,880,74,143,3
0,9,1,0,0,0,0,880,74,143,3
1,7,0,1,0,0,0,880,74,143,3
0,0,5,0,1,1,0,880,74,143,3
0,0,0,1,0,1,0,881,74,143,3
0,9,1,0,1,0,0,881,74,143,3
0,0,0,0,0,0,1,881,74,143,3
1,7,5,0,1,0,0,881,74,143,3
0,0,0,0,0,0,1,882,74,143,3
0,9,0,0,0,0,0,882,74,143,3
0,0,1,1,0,1,0,882,74,143,3
1,7,5,0,1,0,0,882,74,143,3
0,0,5,0,1,0,1,883,74,143,3
0,9,0,0,0,0,0,883,74,143,3
0,0,1,0,0,1,0,883,74,143,3
1,7,5,1,0,0,0,883,74,143,3
1,9,0,0,1,0,0,884,74,143,3
0,7,1,0,0,0,0,884,74,143,3
0,0,1,1,0,0,1,884,74,143,3
0,0,5,0,0,1,0,884,74,143,3
0,7,5,1,0,0,0,885,75,145,7
0,0,1,0,1,0,1,885,75,145,7
1,0,0,0,0,1,0,885,75,145,7
0,9,0,0,0,0,0,885,75,145,7
0,0,5,0,1,1,0,886,75,145,7
0,0,5,0,0,0,1,886,75,145,7
0,9,1,1,0,0,0,886,75,145,7
1,7,0,0,1,0,0,886,75,145,7
0,0,1,0,0,0,1,887,75,145,7
1,7,0,0,0,0,0,887,75,145,7
0,9,0,1,0,0,0,887,75,145,7
0,0,5,0,1,1,0,887,75,145,7
0,9,1,1,0,0,0,888,75,145,7
1,7,1,0,1,0,0,888,75,145,7
0,0,0,0,1,1,0,888,75,145,7
0,0,5,0,0,0,1,888,75,145,7
0,0,5,0,0,1,0,889,75,145,7
1,7,0,1,0,0,0,889,75,145,7
0,0,1,0,1,0,1,889,75,145,7
0,9,0,0,0,0,0,889,75,145,7
0,0,5,1,0,0,1,890,75,145,7
0,7,1,0,1,0,0,890,75,145,7
1,0,0,0,0,1,0,890,75,145,7
0,9,1,0,0,0,0,890,75,145,7
1,7,1,0,0,0,0,891,75,145,7
0,9,0,0,1,0,0,891,75,145,7
0,0,5,0,0,1,0,891,75,145,7
0,0,1,1,0,0,1,891,75,145,7
0,9,0,0,1,0,0,892,75,145,7
1,7,0,0,0,0,0,892,75,145,7
0,0,1,0,1,0,1,892,75,145,7
0,0,5,1,0,1,0,892,75,145,7
0,0,0,1,0,0,1,893,75,145,7
0,0,1,0,0,1,0,893,75,145,7
0,9,1,0,0,0,0,893,75,145,7
1,9,5,0,1,0,0,893,75,145,7
1,9,0,0,1,0,0,894,75,145,7
0,7,5,0,0,0,0,894,75,145,7
0,0,1,1,0,0,1,894,75,145,7
0,0,0,0,0,1,0,894,75,145,7
0,0,1,0,1,0,1,895,75,145,7
0,9,0,0,1,0,0,895,75,145,7
1,0,0,0,0,1,0,895,75,145,7
0,7,5,1,0,0,0,895,75,145,7
0,0,5,0,1,0,1,896,75,145,7
0,9,0,0,1,0,0,896,75,145,7
1,7,1,0,0,0,0,896,75,145,7
0,0,0,0,0,1,0,896,75,145,7
1,7,5,0,1,0,0,897,76,147,2
0,9,1,1,0,0,0,897,76,147,2
0,0,0,0,0,0,1,897,76,147,2
0,0,5,0,1,1,0,897,76,147,2
1,7,0,0,1,0,0,898,76,147,2
0,9,5,0,1,0,0,898,76,147,2
0,0,1,1,0,1,0,898,76,147,2
0,0,5,0,0,0,1,898,76,147,2
0,9,5,0,0,0,0,899,76,147,2
1,7,1,0,1,0,0,899,76,147,2
0,0,0,0,1,1,0,899,76,147,2
0,0,0,1,0,0,1,899,76,147,2
0,0,1,0,1,0,1,900,76,147,2
0,9,1,0,0,0,0,900,76,147,2
1,7,0,1,0,0,0,900,76,147,2
0,0,5,0,1,1,0,900,76,147,2
0,0,0,1,0,1,0,901,76,147,2
0,9,1,0,1,0,0,901,76,147,2
0,0,0,0,0,0,1,901,76,147,2
1,7,5,0,1,0,0,901,76,147,2
0,0,0,0,0,0,1,902,76,147,2
0,9,0,0,0,0,0,902,76,147,2
0,0,1,1,0,1,0,902,76,147,2
1,7,5,0,1,0,0,902,76,147,2
0,0,5,0,1,0,1,903,76,147,2
0,9,0,0,0,0,0,903,76,147,2
0,0,1,0,0,1,0,903,76,147,2
1,7,5,1,0,0,0,903,76,147,2
0,9,0,0,1,0,0,904,76,147,2
1,7,1,0,0,0,0,904,76,147,2
0,0,1,1,0,0,1,904,76,147,2
0,0,5,0,0,1,0,904,76,147,2
0,0,5,0,1,0,1,905,76,147,2
0,0,5,0,0,1,0,905,76,147,2
0,9,0,0,1,0,0,905,76,147,2
1,7,1,0,0,0,0,905,76,147,2
0,0,1,0,1,0,1,906,76,147,2
0,0,5,1,0,1,0,906,76,147,2
1,7,0,0,0,0,0,906,76,147,2
0,9,0,0,1,0,0,906,76,147,2
0,9,5,0,1,0,0,907,76,147,2
0,0,0,0,1,1,0,907,76,147,2
0,0,5,1,0,0,1,907,76,147,2
1,7,1,0,0,0,0,907,76,147,2
0,0,1,0,1,1,0,908,76,147,2
1,7,5,0,0,0,0,908,76,147,2
0,9,5,1,0,0,0,908,76,147,2
0,0,0,0,1,0,1,908,76,147,2
1,7,5,1,0,0,0,909,77,149,4
0,0,1,0,1,0,1,909,77,149,4
0,0,0,0,0,1,0,909,77,149,4
0,9,0,0,0,0,0,909,77,149,4
1,0,5,0,1,1,0,910,77,149,4
0,0,5,0,0,0,1,910,77,149,4
0,9,1,1,0,0,0,910,77,149,4
0,7,0,0,1,0,0,910,77,149,4
0,0,1,0,0,0,1,911,77,149,4
0,7,0,0,0,0,0,911,77,149,4
1,9,0,1,0,0,0,911,77,149,4
0,0,5,0,1,1,0,911,77,149,4
0,9,1,1,0,0,0,912,77,149,4
0,7,1,0,1,0,0,912,77,149,4
1,0,0,0,1,1,0,912,77,149,4
0,0,5,0,0,0,1,912,77,149,4
0,0,5,0,0,1,0,913,77,149,4
1,7,0,1,0,0,0,913,77,149,4
0,0,1,0,1,0,1,913,77,149,4
0,9,0,0,0,0,0,913,77,149,4
0,0,5,1,0,0,1,914,77,149,4
1,7,1,0,1,0,0,914,77,149,4
0,0,0,0,0,1,0,914,77,149,4
0,9,1,0,0,0,0,914,77,149,4
1,7,1,0,0,0,0,915,77,149,4
0,9,0,0,1,0,0,915,77,149,4
0,0,5,0,0,1,0,915,77,149,4
0,0,1,1,0,0,1,915,77,149,4
0,9,0,0,1,0,0,916,77,149,4
0,7,0,0,0,0,0,916,77,149,4
0,0,1,0,1,0,1,916,77,149,4
1,0,5,1,0,1,0,916,77,149,4
0,0,0,1,0,0,1,917,77,149,4
0,0,1,0,0,1,0,917,77,149,4
0,9,1,0,0,0,0,917,77,149,4
1,9,5,0,1,0,0,917,77,149,4
0,9,0,0,1,0,0,918,77,149,4
1,7,5,0,0,0,0,918,77,149,4
0,0,1,1,0,0,1,918,77,149,4
0,0,0,0,0,1,0,918,77,149,4
0,0,1,0,1,0,1,919,77,149,4
0,9,0,0,1,0,0,919,77,149,4
0,0,0,0,0,1,0,919,77,149,4
1,7,5,1,0,0,0,919,77,149,4
0,0,5,0,1,0,1,920,77,149,4
0,9,0,0,1,0,0,920,77,149,4
1,7,1,0,0,0,0,920,77,149,4
0,0,0,0,0,1,0,920,77,149,4
0,9,0,0,0,0,0,921,78,151,5
0,0,0,0,1,0,1,921,78,151,5
0,0,1,1,0,1,0,921,78,151,5
1,7,5,0,1,0,0,921,78,151,5
0,0,0,0,0,1,0,922,78,151,5
0,7,5,0,0,0,0,922,78,151,5
1,0,0,1,0,0,1,922,78,151,5
0,9,1,0,1,0,0,922,78,151,5
0,0,1,0,0,1,0,923,78,151,5
0,9,5,0,1,0,0,923,78,151,5
1,0,5,0,1,0,1,923,78,151,5
0,7,0,0,0,0,0,923,78,151,5
1,9,0,1,0,0,0,924,78,151,5
0,7,5,0,0,0,0,924,78,151,5
0,0,1,0,1,0,1,924,78,151,5
0,0,1,0,0,1,0,924,78,151,5
1,0,0,1,0,1,0,925,78,151,5
0,7,1,0,0,0,0,925,78,151,5
0,9,5,0,1,0,0,925,78,151,5
0,0,5,0,1,0,1,925,78,151,5
0,9,5,0,1,0,0,926,78,151,5
0,0,0,0,0,0,1,926,78,151,5
0,7,1,0,0,0,0,926,78,151,5
1,0,0,1,0,1,0,926,78,151,5
0,7,0,0,0,0,0,927,78,151,5
0,0,0,0,1,1,0,927,78,151,5
1,0,5,0,1,0,1,927,78,151,5
0,9,1,0,0,0,0,927,78,151,5
0,7,5,1,0,0,0,928,78,151,5
0,0,1,0,0,0,1,928,78,151,5
0,0,5,0,0,1,0,928,78,151,5
1,9,0,0,1,0,0,928,78,151,5
1,0,0,0,1,0,1,929,78,151,5
0,0,1,0,0,1,0,929,78,151,5
0,9,0,0,1,0,0,929,78,151,5
0,7,5,1,0,0,0,929,78,151,5
0,0,5,0,0,0,1,930,78,151,5
0,0,1,0,0,1,0,930,78,151,5
0,9,5,1,0,0,0,930,78,151,5
1,7,0,0,1,0,0,930,78,151,5
0,9,5,0,1,0,0,931,78,151,5
0,0,0,0,1,1,0,931,78,151,5
1,0,5,1,0,0,1,931,78,151,5
0,7,1,0,0,0,0,931,78,151,5
0,9,1,0,1,0,0,932,78,151,5
1,7,0,1,0,0,0,932,78,151,5
0,0,5,0,1,1,0,932,78,151,5
0,0,0,0,0,0,1,932,78,151,5
0,9,5,0,0,0,0,933,79,153,6
0,0,0,0,1,0,1,933,79,153,6
0,0,1,1,0,1,0,933,79,153,6
1,7,5,0,1,0,0,933,79,153,6
0,0,0,0,1,0,1,934,79,153,6
0,0,5,0,0,1,0,934,79,153,6
0,9,5,0,0,0,0,934,79,153,6
1,7,1,0,1,0,0,934,79,153,6
0,0,1,0,1,1,0,935,79,153,6
1,9,5,1,0,0,0,935,79,153,6
0,0,5,0,1,0,1,935,79,153,6
0,7,0,0,0,0,0,935,79,153,6
1,9,0,0,1,0,0,936,79,153,6
0,0,1,0,0,0,1,936,79,153,6
0,0,1,0,1,1,0,936,79,153,6
0,7,5,0,0,0,0,936,79,153,6
0,0,5,0,0,0,1,937,79,153,6
0,0,0,0,0,1,0,937,79,153,6
1,9,1,0,1,0,0,937,79,153,6
0,7,1,0,1,0,0,937,79,153,6
0,7,5,0,0,0,0,938,79,153,6
0,0,1,0,1,1,0,938,79,153,6
0,0,0,0,1,0,1,938,79,153,6
1,9,1,0,0,0,0,938,79,153,6
0,9,5,0,0,0,0,939,79,153,6
0,0,1,0,0,1,0,939,79,153,6
0,7,5,0,1,0,0,939,79,153,6
1,0,0,1,0,0,1,939,79,153,6
0,9,5,0,0,0,0,940,79,153,6
0,7,0,0,0,0,0,940,79,153,6
1,0,0,0,1,1,0,940,79,153,6
0,0,1,0,1,0,1,940,79,153,6
0,0,0,0,1,0,1,941,79,153,6
1,9,1,1,0,0,0,941,79,153,6
0,7,5,0,0,0,0,941,79,153,6
0,0,5,0,1,1,0,941,79,153,6
0,7,0,0,1,0,0,942,79,153,6
0,0,5,0,1,1,0,942,79,153,6
1,9,1,1,0,0,0,942,79,153,6
0,0,1,0,0,0,1,942,79,153,6
0,0,5,1,0,1,0,943,79,153,6
1,9,1,0,1,0,0,943,79,153,6
0,7,0,0,0,0,0,943,79,153,6
0,0,0,0,1,0,1,943,79,153,6
0,0,1,0,1,1,0,944,79,153,6
0,9,5,0,1,0,0,944,79,153,6
1,7,0,1,0,0,0,944,79,153,6
0,0,1,0,1,0,1,944,79,153,6
1,7,5,1,0,0,0,945,80,155,3
0,0,1,0,1,0,1,945,80,155,3
0,0,0,0,0,1,0,945,80,155,3
0,9,0,0,0,0,0,945,80,155,3
0,0,5,0,1,1,0,946,80,155,3
0,0,5,0,0,0,1,946,80,155,3
0,9,1,1,0,0,0,946,80,155,3
1,7,0,0,1,0,0,946,80,155,3
0,0,1,0,0,0,1,947,80,155,3
1,7,0,0,0,0,0,947,80,155,3
0,9,0,1,0,0,0,947,80,155,3
0,0,5,0,1,1,0,947,80,155,3
0,9,1,1,0,0,0,948,80,155,3
1,7,1,0,1,0,0,948,80,155,3
0,0,0,0,1,1,0,948,80,155,3
0,0,5,0,0,0,1,948,80,155,3
0,0,5,0,0,1,0,949,80,155,3
1,7,0,1,0,0,0,949,80,155,3
0,0,1,0,1,0,1,949,80,155,3
0,9,0,0,0,0,0,949,80,155,3
0,0,5,1,0,0,1,950,80,155,3
1,7,1,0,1,0,0,950,80,155,3
